"","rcid","session","date","unres","me","nu","di","hr","co","ec"
"1607",3393,44,1989-11-02,"R/44/26",0,0,0,0,0,0
"1608",3394,44,1989-11-04,"R/44/27A",0,0,0,0,1,0
"1609",3395,44,1989-11-04,"R/44/27C",0,0,0,0,0,0
"1610",3396,44,1989-11-04,"R/44/27D",0,0,0,0,0,0
"1611",3397,44,1989-11-04,"R/44/27E",0,0,0,0,0,0
"1612",3398,44,1989-11-04,"R/44/27F",1,1,0,0,0,1
"1613",3399,44,1989-11-04,"R/44/27G",0,0,0,1,0,0
"1614",3400,44,1989-11-04,"R/44/27H",0,0,0,0,0,0
"1615",3401,44,1989-11-04,"R/44/27I",1,1,0,0,0,0
"1616",3402,44,1989-11-04,"R/44/27K",0,0,0,1,0,0
"1617",3403,44,1989-11-04,"R/44/27L",0,0,0,1,0,0
"1618",3404,44,1989-12-02,"R/44/30",0,0,0,0,0,1
"1619",3405,44,1989-12-02,"R/44/31",0,0,0,0,0,0
"1620",3406,44,1989-12-02,"R/44/32",0,0,0,1,0,0
"1621",3407,44,1989-12-02,"R/44/40A",1,0,0,0,0,0
"1622",3408,44,1989-12-02,"R/44/40B",1,0,0,0,0,0
"1623",3409,44,1989-12-02,"R/44/40C",1,0,0,0,0,0
"1624",3410,44,1989-12-04,"R/44/41A",1,0,0,1,0,0
"1625",3411,44,1989-12-04,"R/44/41B",1,0,0,1,0,0
"1626",3412,44,1989-12-04,"R/44/41C",1,0,0,0,0,0
"1627",3413,44,1989-12-04,"R/44/42",1,0,0,0,0,0
"1628",3414,44,1989-12-05,"R/44/43",0,0,0,0,0,0
"1629",3415,44,1989-12-06,"R/44/47A",1,0,0,0,0,0
"1630",3416,44,1989-12-06,"R/44/47D",1,0,0,0,0,0
"1631",3417,44,1989-12-06,"R/44/47E",1,0,0,0,0,0
"1632",3418,44,1989-12-06,"R/44/47F",1,0,0,0,0,0
"1633",3419,44,1989-12-06,"R/44/47G",1,0,0,0,0,0
"1634",3420,44,1989-12-06,"R/44/47H",1,0,0,0,0,0
"1635",3421,44,1989-12-06,"R/44/47I",1,0,0,0,0,0
"1636",3422,44,1989-12-06,"R/44/47J",1,0,0,0,0,0
"1637",3423,44,1989-12-06,"R/44/47K",1,0,0,0,0,0
"1638",3424,44,1989-12-06,"R/44/48A",1,0,0,0,1,0
"1639",3425,44,1989-12-06,"R/44/48B",1,0,0,1,0,0
"1640",3426,44,1989-12-06,"R/44/48C",1,0,0,0,1,0
"1641",3427,44,1989-12-06,"R/44/48D",1,0,0,0,0,0
"1642",3428,44,1989-12-06,"R/44/48E",1,0,0,0,0,0
"1643",3429,44,1989-12-06,"R/44/48F",1,0,0,0,0,0
"1644",3430,44,1989-12-06,"R/44/48G",1,0,0,0,0,0
"1645",3431,44,1989-12-06,"R/44/50",0,0,0,0,0,0
"1646",3432,44,1989-12-06,"R/44/56",0,0,0,0,0,1
"1647",3433,44,1989-12-06,"R/44/63",0,0,0,1,0,0
"1648",3434,44,1989-12-06,"R/44/69",0,0,0,1,0,0
"1649",3435,44,1989-12-06,"R/44/79",0,0,0,1,1,0
"1650",3436,44,1989-12-06,"R/44/81",0,0,0,1,0,0
"1651",3437,44,1989-12-02,"R/44/83",0,0,0,0,1,0
"1652",3438,44,1989-12-02,"R/44/84",0,0,0,0,1,1
"1653",3439,44,1989-12-02,"R/44/85",0,0,0,0,1,0
"1654",3440,44,1989-12-02,"R/44/100",0,0,0,0,1,0
"1655",3441,44,1989-12-02,"R/44/101",0,0,0,0,1,0
"1656",3442,44,1989-12-02,"R/44/102",0,0,0,0,1,0
"1657",3443,44,1989-12-06,"R/44/104",0,1,1,0,0,0
"1658",3444,44,1989-12-06,"R/44/105",0,1,0,0,0,0
"1659",3445,44,1989-12-06,"R/44/106",0,1,0,0,0,0
"1660",3446,44,1989-12-06,"R/44/107",0,1,0,0,0,0
"1661",3447,44,1989-12-06,"R/44/109",0,1,1,0,0,0
"1662",3448,44,1989-12-06,"R/44/110",0,1,0,0,0,0
"1663",3449,44,1989-12-06,"R/44/111",0,1,0,0,0,0
"1664",3450,44,1989-12-06,"R/44/112",0,0,1,0,0,0
"1665",3451,44,1989-12-06,"R/44/113A",0,1,1,0,0,0
"1666",3452,44,1989-12-06,"R/44/113B",0,1,1,0,0,0
"1667",3453,44,1989-12-06,"R/44/114A",0,0,1,0,0,0
"1668",3454,44,1989-12-06,"R/44/114B",0,0,1,0,0,0
"1669",3455,44,1989-12-06,"R/44/116A",0,1,1,0,0,1
"1670",3456,44,1989-12-06,"R/44/116B",0,0,1,0,0,0
"1671",3457,44,1989-12-06,"R/44/116E",0,0,1,0,0,0
"1672",3458,44,1989-12-06,"R/44/116G",0,0,1,0,0,0
"1673",3459,44,1989-12-06,"R/44/116H",0,1,0,0,0,0
"1674",3460,44,1989-12-06,"R/44/116J",0,0,0,0,0,1
"1675",3461,44,1989-12-06,"R/44/116K",0,1,1,0,0,0
"1676",3462,44,1989-12-06,"R/44/116M",0,0,1,0,0,0
"1677",3463,44,1989-12-06,"R/44/116N",0,0,1,0,0,0
"1678",3464,44,1989-12-06,"R/44/116P",0,0,0,0,0,0
"1679",3465,44,1989-12-06,"R/44/116R",0,1,0,0,0,0
"1680",3466,44,1989-12-06,"R/44/116S",0,0,1,0,0,0
"1681",3467,44,1989-12-06,"R/44/117A",0,0,1,0,0,0
"1682",3468,44,1989-12-06,"R/44/117C",0,1,0,0,0,0
"1683",3469,44,1989-12-06,"R/44/117D",0,1,1,0,0,0
"1684",3470,44,1989-12-06,"R/44/117F",0,0,1,0,0,1
"1685",3471,44,1989-12-06,"R/44/118A",0,0,0,0,0,1
"1686",3472,44,1989-12-06,"R/44/118B",0,0,1,0,0,0
"1687",3473,44,1989-12-06,"R/44/119A",0,0,1,0,0,0
"1688",3474,44,1989-12-06,"R/44/119B",0,1,1,0,0,0
"1689",3475,44,1989-12-06,"R/44/119D",0,0,1,0,0,0
"1690",3476,44,1989-12-06,"R/44/119E",0,1,1,0,0,0
"1691",3477,44,1989-12-06,"R/44/119F",0,1,1,0,0,0
"1692",3478,44,1989-12-06,"R/44/120",0,0,0,0,0,0
"1693",3479,44,1989-12-06,"R/44/121",1,1,1,0,0,0
"1694",3480,44,1989-12-06,"R/44/123",0,0,1,0,0,0
"1695",3481,44,1989-12-06,"R/44/124A",0,0,0,0,0,0
"1696",3482,44,1989-12-06,"R/44/124B",0,0,0,0,0,0
"1697",3483,44,1989-12-06,"R/44/126",0,0,0,0,0,0
"1698",3484,44,1989-12-06,"R/44/128",0,0,0,0,0,0
"1699",3485,44,1989-12-06,"R/44/130",0,0,0,1,0,1
"1700",3486,44,1989-12-06,"R/44/147",0,0,0,0,0,0
"1701",3487,44,1989-12-06,"R/44/166",0,0,0,1,0,0
"1702",3488,44,1989-12-06,"R/44/167",0,0,0,1,0,0
"1703",3489,44,1989-12-06,"R/44/168",0,0,0,0,1,1
"1704",3490,44,1989-12-03,"R/44/170",0,0,0,0,0,1
"1705",3491,44,1989-12-03,"R/44/174",1,0,0,0,0,0
"1706",3492,44,1989-12-03,"R/44/181",0,0,0,0,0,0
"1707",3493,44,1989-12-06,"R/44/205",0,0,0,0,0,1
"1708",3494,44,1989-12-06,"R/44/214",0,0,0,0,0,1
"1709",3495,44,1989-12-06,"R/44/215",0,0,0,0,0,1
"1710",3496,44,1989-12-06,"R/44/217",0,0,0,0,0,1
"1711",3497,44,1989-12-06,"R/44/218",0,0,0,0,0,1
"1712",3498,44,1989-12-06,"R/44/232",0,0,0,0,0,1
"1713",3499,44,1989-12-06,"R/44/235",1,0,0,0,0,1
"1714",3500,44,1989-12-06,"R/44/240",0,0,0,0,0,0
"1715",3587,46,1991-10-04,"R/46/9",0,0,0,0,1,0
"1716",3588,46,1991-10-03,"R/46/10",0,0,0,0,0,0
"1717",3589,46,1991-11-04,"R/46/16",0,1,0,0,0,0
"1718",3590,46,1991-11-02,"R/46/19",0,0,0,0,0,0
"1719",3592,46,1991-12-05,"R/46/24",0,0,0,0,0,0
"1720",3593,46,1991-12-06,"R/46/28",0,1,0,0,0,0
"1721",3594,46,1991-12-06,"R/46/29",0,1,0,0,0,0
"1722",3595,46,1991-12-06,"R/46/31",0,1,1,0,0,0
"1723",3596,46,1991-12-06,"R/46/32",0,1,0,0,0,0
"1724",3597,46,1991-12-06,"R/46/33",0,0,1,0,0,0
"1725",3598,46,1991-12-06,"R/46/34A",0,1,1,0,0,0
"1726",3599,46,1991-12-06,"R/46/36D",0,1,0,0,0,0
"1727",3600,46,1991-12-06,"R/46/36I",0,0,1,0,0,0
"1728",3601,46,1991-12-06,"R/46/36J",0,1,1,0,0,0
"1729",3602,46,1991-12-06,"R/46/36L",0,0,1,0,0,0
"1730",3603,46,1991-12-06,"R/46/37C",0,1,1,0,0,0
"1731",3604,46,1991-12-06,"R/46/37D",0,1,0,0,0,0
"1732",3605,46,1991-12-06,"R/46/37F",0,0,1,0,0,1
"1733",3606,46,1991-12-06,"R/46/38B",0,0,1,0,0,0
"1734",3607,46,1991-12-06,"R/46/38C",0,0,1,0,0,0
"1735",3608,46,1991-12-06,"R/46/39",1,1,1,0,0,0
"1736",3609,46,1991-12-06,"R/46/41A",0,0,0,0,0,0
"1737",3610,46,1991-12-06,"R/46/41B",0,0,0,0,0,0
"1738",3611,46,1991-12-02,"R/46/46A",1,0,0,0,0,0
"1739",3612,46,1991-12-02,"R/46/46D",1,0,0,0,0,0
"1740",3613,46,1991-12-02,"R/46/46E",1,0,0,0,0,0
"1741",3614,46,1991-12-02,"R/46/46F",1,0,0,0,0,0
"1742",3615,46,1991-12-02,"R/46/46G",1,0,0,0,0,0
"1743",3616,46,1991-12-02,"R/46/46H",1,0,0,0,0,0
"1744",3617,46,1991-12-02,"R/46/46I",1,0,0,0,0,0
"1745",3618,46,1991-12-02,"R/46/46J",1,0,0,0,0,0
"1746",3619,46,1991-12-02,"R/46/46K",1,0,0,0,0,0
"1747",3620,46,1991-12-02,"R/46/47A",1,0,0,0,1,0
"1748",3621,46,1991-12-02,"R/46/47B",1,0,0,1,0,0
"1749",3622,46,1991-12-02,"R/46/47C",1,0,0,0,1,0
"1750",3623,46,1991-12-02,"R/46/47D",1,0,0,0,0,0
"1751",3624,46,1991-12-02,"R/46/47E",1,0,0,0,0,0
"1752",3625,46,1991-12-02,"R/46/47F",1,0,0,0,0,0
"1753",3626,46,1991-12-02,"R/46/47G",1,0,0,0,0,0
"1754",3627,46,1991-12-02,"R/46/49",0,0,0,0,0,0
"1755",3628,46,1991-12-02,"R/46/52",0,0,0,0,0,1
"1756",3629,46,1991-12-04,"R/46/63",0,0,0,0,1,0
"1757",3630,46,1991-12-04,"R/46/64",0,0,0,0,1,1
"1758",3631,46,1991-12-04,"R/46/65",0,0,0,0,1,0
"1759",3632,46,1991-12-04,"R/46/71",0,0,0,0,1,0
"1760",3633,46,1991-12-04,"R/46/72",0,0,0,0,1,0
"1761",3634,46,1991-12-04,"R/46/74A",1,0,0,1,0,0
"1762",3635,46,1991-12-04,"R/46/74B",1,0,0,1,0,0
"1763",3636,46,1991-12-04,"R/46/74C",1,0,0,0,0,0
"1764",3637,46,1991-12-04,"R/46/75",1,0,0,0,0,0
"1765",3638,46,1991-12-04,"R/46/76",1,0,0,1,0,0
"1766",3639,46,1991-12-05,"R/46/78",0,0,0,0,0,0
"1767",3640,46,1991-12-06,"R/46/79B",0,0,0,1,0,0
"1768",3641,46,1991-12-06,"R/46/79C",0,1,0,0,0,0
"1769",3642,46,1991-12-06,"R/46/79D",1,1,0,0,0,1
"1770",3643,46,1991-12-06,"R/46/79E",0,0,0,0,0,0
"1771",3644,46,1991-12-02,"R/46/82A",1,0,0,0,0,0
"1772",3645,46,1991-12-02,"R/46/82B",1,0,0,0,0,0
"1773",3646,46,1991-12-02,"R/46/84",0,0,0,1,0,0
"1774",3647,46,1991-12-02,"R/46/86",1,0,0,1,0,0
"1775",3648,46,1991-12-02,"R/46/87",0,0,0,1,1,0
"1776",3649,46,1991-12-02,"R/46/89",0,0,0,1,0,0
"1777",3650,46,1991-12-02,"R/46/95",0,0,0,0,0,1
"1778",3651,46,1991-12-03,"R/46/117",0,0,0,1,0,0
"1779",3652,46,1991-12-03,"R/46/130",0,0,0,0,0,0
"1780",3653,46,1991-12-03,"R/46/134",0,0,0,1,0,0
"1781",3654,46,1991-12-03,"R/46/135",0,0,0,1,1,0
"1782",3655,46,1991-12-03,"R/46/137",0,0,0,0,0,0
"1783",3656,46,1991-12-04,"R/46/153",0,0,0,1,0,0
"1784",3657,46,1991-12-05,"R/46/162",1,0,0,0,0,0
"1785",3658,46,1991-12-06,"R/46/199",1,0,0,0,0,1
"1786",3659,46,1991-12-06,"R/46/201",1,0,0,0,0,1
"1787",3660,46,1991-12-06,"R/46/210",0,0,0,0,0,1
"1788",3661,46,1991-12-06,"R/46/216",0,0,0,0,0,0
"1789",3662,46,1992-08-03,"R/46/242",0,0,0,0,0,0
"1790",3739,48,1993-11-02,"R/48/14",0,1,0,0,0,0
"1791",3740,48,1993-11-03,"R/48/15",0,0,0,0,0,0
"1792",3741,48,1993-11-04,"R/48/16",0,0,0,0,0,1
"1793",3742,48,1993-11-04,"R/48/23",0,0,0,0,0,0
"1794",3743,48,1993-12-05,"R/48/28",0,0,0,0,0,0
"1795",3744,48,1993-12-06,"R/48/40A",1,0,0,0,0,0
"1796",3745,48,1993-12-06,"R/48/40D",1,0,0,0,0,0
"1797",3746,48,1993-12-06,"R/48/40E",1,0,0,0,0,0
"1798",3747,48,1993-12-06,"R/48/40F",1,0,0,0,0,0
"1799",3748,48,1993-12-06,"R/48/40G",1,0,0,0,0,0
"1800",3749,48,1993-12-06,"R/48/40H",1,0,0,0,0,0
"1801",3750,48,1993-12-06,"R/48/40I",1,0,0,0,0,0
"1802",3751,48,1993-12-06,"R/48/40J",1,0,0,0,0,0
"1803",3752,48,1993-12-06,"R/48/41A",1,0,0,0,1,0
"1804",3753,48,1993-12-06,"R/48/41B",1,0,0,1,0,0
"1805",3754,48,1993-12-06,"R/48/41C",1,0,0,0,1,0
"1806",3755,48,1993-12-06,"R/48/41D",1,0,0,0,0,0
"1807",3756,48,1993-12-06,"R/48/45",0,0,0,0,1,0
"1808",3757,48,1993-12-06,"R/48/46",0,0,0,0,1,1
"1809",3758,48,1993-12-06,"R/48/47",0,0,0,0,1,0
"1810",3759,48,1993-12-06,"R/48/52",0,0,0,0,1,0
"1811",3760,48,1993-12-06,"R/48/53",0,0,0,0,1,0
"1812",3761,48,1993-12-02,"R/48/56",0,0,0,0,1,0
"1813",3762,48,1993-12-03,"R/48/58",1,0,0,0,0,0
"1814",3763,48,1993-12-03,"R/48/59A",1,0,0,0,0,0
"1815",3764,48,1993-12-03,"R/48/59B",1,0,0,0,0,0
"1816",3765,48,1993-12-05,"R/48/66",0,0,0,0,0,1
"1817",3766,48,1993-12-05,"R/48/67",0,0,1,0,0,0
"1818",3767,48,1993-12-05,"R/48/68",0,0,0,0,0,0
"1819",3768,48,1993-12-05,"R/48/69",0,1,0,0,0,0
"1820",3769,48,1993-12-05,"R/48/72",0,1,1,0,0,0
"1821",3770,48,1993-12-05,"R/48/73",0,1,0,0,0,0
"1822",3771,48,1993-12-05,"R/48/74A",0,0,1,0,0,0
"1823",3772,48,1993-12-05,"R/48/75C",0,0,1,0,0,0
"1824",3773,48,1993-12-05,"R/48/75H",0,0,1,0,0,0
"1825",3774,48,1993-12-05,"R/48/75I",0,0,1,0,0,0
"1826",3775,48,1993-12-05,"R/48/75J",0,0,1,0,0,0
"1827",3776,48,1993-12-05,"R/48/76A",0,0,0,0,0,0
"1828",3777,48,1993-12-05,"R/48/76B",0,1,0,0,0,0
"1829",3778,48,1993-12-05,"R/48/78",1,1,1,0,0,0
"1830",3779,48,1993-12-05,"R/48/79",0,0,1,1,0,0
"1831",3780,48,1993-12-05,"R/48/80",0,0,0,0,0,0
"1832",3781,48,1993-12-05,"R/48/82",0,0,0,0,0,0
"1833",3782,48,1993-12-05,"R/48/83",0,0,0,0,0,0
"1834",3783,48,1993-12-05,"R/48/84A",0,0,0,0,0,0
"1835",3784,48,1993-12-02,"R/48/88",0,0,0,0,0,0
"1836",3785,48,1993-12-02,"R/48/89",0,0,0,1,0,0
"1837",3786,48,1993-12-02,"R/48/92",0,0,0,1,0,0
"1838",3787,48,1993-12-02,"R/48/94",0,0,0,1,1,0
"1839",3788,48,1993-12-02,"R/48/101",0,0,0,1,0,0
"1840",3789,48,1993-12-02,"R/48/123",0,0,0,1,0,0
"1841",3790,48,1993-12-02,"R/48/124",0,0,0,0,0,0
"1842",3791,48,1993-12-02,"R/48/131",0,0,0,0,0,0
"1843",3792,48,1993-12-02,"R/48/142",0,0,0,1,0,0
"1844",3793,48,1993-12-02,"R/48/144",0,0,0,1,0,0
"1845",3794,48,1993-12-02,"R/48/145",0,0,0,1,0,0
"1846",3795,48,1993-12-02,"R/48/147",0,0,0,1,0,0
"1847",3796,48,1993-12-02,"R/48/158A",1,0,0,1,0,0
"1848",3797,48,1993-12-02,"R/48/158B",1,0,0,1,0,0
"1849",3798,48,1993-12-02,"R/48/158C",1,0,0,0,0,0
"1850",3799,48,1993-12-02,"R/48/158D",1,0,0,0,0,0
"1851",3800,48,1993-12-03,"R/48/168",0,0,0,0,0,1
"1852",3801,48,1993-12-03,"R/48/182",0,0,0,0,0,1
"1853",3802,48,1993-12-03,"R/48/212",1,0,0,0,0,1
"1854",3803,48,1994-07-06,"R/48/263",0,0,0,0,0,0
"1855",3875,50,1995-11-04,"R/50/9",0,1,0,0,0,0
"1856",3876,50,1995-11-05,"R/50/10",0,0,0,0,0,1
"1857",3877,50,1995-11-05,"R/50/11",0,0,0,0,0,0
"1858",3878,50,1995-11-02,"R/50/18",0,0,0,0,0,0
"1859",3879,50,1995-12-02,"R/50/21",1,0,0,0,0,0
"1860",3880,50,1995-12-02,"R/50/22A",1,0,0,0,0,0
"1861",3881,50,1995-12-02,"R/50/22B",1,0,0,0,0,0
"1862",3882,50,1996-04-05,"R/50/22C",1,0,0,0,0,0
"1863",3883,50,1995-12-03,"R/50/23",0,0,0,0,0,0
"1864",3884,50,1995-12-04,"R/50/28A",1,0,0,0,0,0
"1865",3885,50,1995-12-04,"R/50/28C",1,0,0,0,0,0
"1866",3886,50,1995-12-04,"R/50/28D",1,0,0,0,0,0
"1867",3887,50,1995-12-04,"R/50/28E",1,0,0,0,0,0
"1868",3888,50,1995-12-04,"R/50/28F",1,0,0,0,0,0
"1869",3889,50,1995-12-04,"R/50/28G",1,0,0,0,0,0
"1870",3890,50,1995-12-04,"R/50/29A",1,0,0,0,1,0
"1871",3891,50,1995-12-04,"R/50/29B",1,0,0,1,0,0
"1872",3892,50,1995-12-04,"R/50/29C",1,0,0,0,1,0
"1873",3893,50,1995-12-04,"R/50/29D",1,0,0,0,0,0
"1874",3894,50,1995-12-04,"R/50/32",0,0,0,0,1,0
"1875",3895,50,1995-12-04,"R/50/33",0,0,0,0,1,1
"1876",3896,50,1995-12-04,"R/50/34",0,0,0,0,1,0
"1877",3897,50,1995-12-04,"R/50/38A",0,0,0,0,1,0
"1878",3898,50,1995-12-04,"R/50/38B/I",0,0,0,0,0,0
"1879",3899,50,1995-12-04,"R/50/38B/II",0,0,0,0,0,0
"1880",3900,50,1995-12-04,"R/50/38B/III",0,0,0,0,0,0
"1881",3901,50,1995-12-04,"R/50/38B/IV",0,0,0,0,0,0
"1882",3902,50,1995-12-04,"R/50/38B/V",0,0,0,0,0,0
"1883",3903,50,1995-12-04,"R/50/38B/VI",0,0,0,0,1,0
"1884",3904,50,1995-12-04,"R/50/38B/VII",0,0,0,0,0,0
"1885",3905,50,1995-12-04,"R/50/38B/VIII",0,0,0,0,0,0
"1886",3906,50,1995-12-04,"R/50/38B/IX",0,0,0,0,1,0
"1887",3907,50,1995-12-04,"R/50/38B/X",0,0,0,0,0,0
"1888",3908,50,1995-12-04,"R/50/38B/XI",0,0,0,0,0,0
"1889",3909,50,1995-12-04,"R/50/38B/XII",0,0,0,0,0,0
"1890",3910,50,1995-12-04,"R/50/39",0,0,0,0,1,0
"1891",3911,50,1995-12-04,"R/50/40",0,0,0,0,1,0
"1892",3917,50,1995-12-02,"R/50/52",0,0,0,0,0,0
"1893",3920,50,1995-12-02,"R/50/56",0,0,0,0,0,0
"1894",3921,50,1995-12-03,"R/50/61",0,0,0,0,0,0
"1895",3922,50,1995-12-03,"R/50/62",0,0,1,0,0,0
"1896",3923,50,1995-12-03,"R/50/63",0,0,1,0,0,0
"1897",3924,50,1995-12-03,"R/50/64",0,1,0,0,0,0
"1898",3925,50,1995-12-03,"R/50/67",0,1,1,0,0,0
"1899",3926,50,1995-12-03,"R/50/68",0,1,0,0,0,0
"1900",3927,50,1995-12-03,"R/50/69",0,0,1,0,0,0
"1901",3928,50,1995-12-03,"R/50/70A",0,1,1,0,0,0
"1902",3929,50,1995-12-03,"R/50/70B",0,0,1,0,0,0
"1903",3930,50,1995-12-03,"R/50/70C",0,1,1,0,0,0
"1904",3931,50,1995-12-03,"R/50/70D",0,0,1,0,0,0
"1905",3932,50,1995-12-03,"R/50/70F",0,0,1,0,0,0
"1906",3933,50,1995-12-03,"R/50/70I",0,1,1,0,0,0
"1907",3934,50,1995-12-03,"R/50/70K",0,0,1,0,0,0
"1908",3935,50,1995-12-03,"R/50/70L",0,0,1,0,0,0
"1909",3936,50,1995-12-03,"R/50/70M",0,0,1,0,0,0
"1910",3937,50,1995-12-03,"R/50/70N",0,1,1,0,0,0
"1911",3938,50,1995-12-03,"R/50/70P",0,1,1,0,0,0
"1912",3939,50,1995-12-03,"R/50/70Q",0,1,1,0,0,0
"1913",3940,50,1995-12-03,"R/50/71E",0,1,0,0,0,0
"1914",3941,50,1995-12-03,"R/50/73",1,1,1,0,0,0
"1915",3942,50,1995-12-03,"R/50/76",0,0,0,0,0,0
"1916",3943,50,1995-12-06,"R/50/84A",1,0,0,1,0,0
"1917",3944,50,1995-12-06,"R/50/84B",1,0,0,1,0,0
"1918",3945,50,1995-12-06,"R/50/84C",1,0,0,0,0,0
"1919",3946,50,1995-12-06,"R/50/84D",1,0,0,0,0,0
"1920",3947,50,1996-06-06,"R/50/89B",0,0,0,0,0,0
"1921",3948,50,1995-12-04,"R/50/96",0,0,0,0,0,1
"1922",3949,50,1995-12-04,"R/50/129",1,0,0,0,0,1
"1923",3950,50,1995-12-05,"R/50/138",0,0,0,1,0,0
"1924",3951,50,1995-12-05,"R/50/140",1,0,0,0,1,0
"1925",3952,50,1995-12-06,"R/50/172",0,0,0,0,0,0
"1926",3953,50,1995-12-06,"R/50/175",0,0,0,1,0,0
"1927",3954,50,1995-12-06,"R/50/185",0,0,0,0,0,0
"1928",3955,50,1995-12-06,"R/50/188",0,0,0,1,0,0
"1929",3956,50,1995-12-06,"R/50/190",0,0,0,1,0,0
"1930",3957,50,1995-12-06,"R/50/191",0,0,0,1,0,0
"1931",3958,50,1995-12-06,"R/50/193",0,0,0,1,0,0
"1932",3959,50,1995-12-06,"R/50/197",0,0,0,1,0,0
"1933",3960,50,1995-12-06,"R/50/198",0,0,0,1,0,0
"1934",3961,50,1995-12-06,"R/50/199",0,0,0,1,0,0
"1935",3962,50,1996-09-03,"R/50/245",0,1,0,0,0,0
"1936",4039,52,1997-11-04,"R/52/10",0,0,0,0,0,1
"1937",4040,52,1997-11-04,"R/52/11",0,1,0,0,0,0
"1938",4041,52,1997-11-05,"R/52/14",0,0,0,0,0,0
"1939",4042,52,1997-11-03,"R/52/22",0,0,0,0,0,0
"1940",4043,52,1997-11-03,"R/52/24",0,0,0,0,0,0
"1941",4044,52,1997-11-04,"R/52/26",0,0,0,0,0,0
"1942",4045,52,1997-12-03,"R/52/33",0,0,1,0,0,0
"1943",4046,52,1997-12-03,"R/52/35",0,1,1,0,0,0
"1944",4047,52,1997-12-03,"R/52/36",0,1,0,0,0,0
"1945",4048,52,1997-12-03,"R/52/37",0,0,1,0,0,0
"1946",4049,52,1997-12-03,"R/52/38A",0,0,1,0,0,0
"1947",4050,52,1997-12-03,"R/52/38B",0,0,1,0,0,0
"1948",4051,52,1997-12-03,"R/52/38E",0,0,1,0,0,0
"1949",4052,52,1997-12-03,"R/52/38H",0,0,1,0,0,0
"1950",4053,52,1997-12-03,"R/52/38J",0,0,1,0,0,0
"1951",4054,52,1997-12-03,"R/52/38K",0,1,1,0,0,0
"1952",4055,52,1997-12-03,"R/52/38L",0,1,1,0,0,0
"1953",4056,52,1997-12-03,"R/52/38M",0,1,1,0,0,0
"1954",4057,52,1997-12-03,"R/52/38N",0,1,1,0,0,0
"1955",4058,52,1997-12-03,"R/52/38O",0,1,1,0,0,0
"1956",4059,52,1997-12-03,"R/52/38Q",0,0,1,0,0,0
"1957",4060,52,1997-12-03,"R/52/38R",0,0,1,0,0,0
"1958",4061,52,1997-12-03,"R/52/39C",0,1,1,0,0,0
"1959",4062,52,1997-12-03,"R/52/40C",0,0,1,0,0,0
"1960",4063,52,1997-12-03,"R/52/41",1,1,1,0,0,0
"1961",4064,52,1997-12-03,"R/52/44",0,0,0,0,0,0
"1962",4065,52,1997-12-03,"R/52/49",1,0,0,1,0,0
"1963",4066,52,1997-12-03,"R/52/50",1,0,0,1,0,0
"1964",4067,52,1997-12-03,"R/52/51",1,0,0,0,0,0
"1965",4068,52,1997-12-03,"R/52/52",1,0,0,0,0,0
"1966",4069,52,1997-12-03,"R/52/53",1,0,0,0,0,0
"1967",4070,52,1997-12-03,"R/52/54",1,0,0,0,0,0
"1968",4071,52,1997-12-04,"R/52/57",1,0,0,0,0,0
"1969",4072,52,1997-12-04,"R/52/59",1,0,0,0,0,0
"1970",4073,52,1997-12-04,"R/52/60",1,0,0,0,0,0
"1971",4074,52,1997-12-04,"R/52/61",1,0,0,0,0,0
"1972",4075,52,1997-12-04,"R/52/62",1,0,0,0,0,0
"1973",4076,52,1997-12-04,"R/52/63",1,0,0,0,0,0
"1974",4077,52,1997-12-04,"R/52/64",1,0,0,0,1,0
"1975",4078,52,1997-12-04,"R/52/65",1,0,0,1,0,0
"1976",4079,52,1997-12-04,"R/52/66",1,0,0,0,0,0
"1977",4080,52,1997-12-04,"R/52/67",1,0,0,1,1,0
"1978",4081,52,1997-12-04,"R/52/68",1,0,0,0,0,0
"1979",4082,52,1997-12-04,"R/52/71",0,0,0,0,1,0
"1980",4083,52,1997-12-04,"R/52/72",0,0,0,0,1,1
"1981",4084,52,1997-12-04,"R/52/73",0,0,0,0,1,0
"1982",4085,52,1997-12-04,"R/52/78",0,0,0,0,1,0
"1983",4086,52,1997-12-04,"R/52/79",0,0,0,0,1,0
"1984",4087,52,1997-12-06,"R/52/112",0,0,0,1,0,0
"1985",4088,52,1997-12-06,"R/52/114",1,0,0,0,1,0
"1986",4089,52,1997-12-06,"R/52/119",0,0,0,0,0,0
"1987",4090,52,1997-12-06,"R/52/120",0,0,0,1,0,0
"1988",4091,52,1997-12-06,"R/52/121",0,0,0,1,0,0
"1989",4092,52,1997-12-06,"R/52/129",0,0,0,0,0,0
"1990",4093,52,1997-12-06,"R/52/131",0,0,0,1,0,0
"1991",4094,52,1997-12-06,"R/52/133",0,0,0,1,0,0
"1992",4095,52,1997-12-06,"R/52/136",0,0,0,1,0,1
"1993",4096,52,1997-12-06,"R/52/139",0,0,0,1,0,0
"1994",4097,52,1997-12-06,"R/52/140",0,0,0,1,0,0
"1995",4098,52,1997-12-06,"R/52/141",0,0,0,1,0,0
"1996",4099,52,1997-12-06,"R/52/142",0,0,0,1,0,0
"1997",4100,52,1997-12-06,"R/52/143",0,0,0,1,0,0
"1998",4101,52,1997-12-06,"R/52/144",0,0,0,1,0,0
"1999",4102,52,1997-12-06,"R/52/147",0,0,0,1,0,0
